Groups:
AD9226_0_BITS[11..0] =, AD9226_0_BITS[11], AD9226_0_BITS[10], AD9226_0_BITS[9], AD9226_0_BITS[8], AD9226_0_BITS[7], AD9226_0_BITS[6], AD9226_0_BITS[5], AD9226_0_BITS[4], AD9226_0_BITS[3], AD9226_0_BITS[2], AD9226_0_BITS[1], AD9226_0_BITS[0],  signed decimal
AD9226_1_BITS[11..0] =, AD9226_1_BITS[11], AD9226_1_BITS[10], AD9226_1_BITS[9], AD9226_1_BITS[8], AD9226_1_BITS[7], AD9226_1_BITS[6], AD9226_1_BITS[5], AD9226_1_BITS[4], AD9226_1_BITS[3], AD9226_1_BITS[2], AD9226_1_BITS[1], AD9226_1_BITS[0],  signed decimal

Data:
time unit: s, AD9226_0_BITS[11..0], AD9226_0_BITS[11], AD9226_0_BITS[10], AD9226_0_BITS[9], AD9226_0_BITS[8], AD9226_0_BITS[7], AD9226_0_BITS[6], AD9226_0_BITS[5], AD9226_0_BITS[4], AD9226_0_BITS[3], AD9226_0_BITS[2], AD9226_0_BITS[1], AD9226_0_BITS[0], AD9226_1_BITS[11..0], AD9226_1_BITS[11], AD9226_1_BITS[10], AD9226_1_BITS[9], AD9226_1_BITS[8], AD9226_1_BITS[7], AD9226_1_BITS[6], AD9226_1_BITS[5], AD9226_1_BITS[4], AD9226_1_BITS[3], AD9226_1_BITS[2], AD9226_1_BITS[1], AD9226_1_BITS[0], 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
2277, -1671, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
2278, -1644, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
2279, -1726, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
2280, -1659, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2281, -1749, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2282, -1699, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
2283, -1786, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2284, -1799, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2285, -1810, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
2286, -1827, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2287, -1824, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2288, -1840, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2289, -1834, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2290, -1856, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
2291, -1810, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2292, -1877, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2293, -1882, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2294, -1890, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2295, -1892, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2296, -1895, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2297, -1880, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2298, -1892, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2299, -1817, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2300, -1346, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2301, -1822, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2302, -1883, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2303, -1887, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2304, -1877, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
2305, -1869, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
2306, -1868, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2307, -1834, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
2308, -1837, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
2309, -1834, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2310, -1794, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2311, -1803, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2312, -1735, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2313, -1780, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
2314, -1766, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2315, -1747, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
2316, -1731, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2317, -1691, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2318, -1388, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
2319, -1635, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2320, -1579, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2321, -1621, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2322, -1494, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2323, -1578, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2324, -1555, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2325, -1527, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2326, -1505, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2327, -1459, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2328, -1444, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2329, -1419, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
2330, -1386, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
2331, -1354, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2332, -1323, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 105, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 
2333, -1262, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
2334, -1264, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 
2335, -1225, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2336, -1192, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2337, -1121, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
2338, -1121, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2339, -1097, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2340, -1058, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2341, -958, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
2342, -967, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2343, -925, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2344, -902, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2345, -860, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
2346, -825, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2347, -787, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
2348, -741, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
2349, -709, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2350, -659, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2351, -621, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
2352, -557, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2353, -536, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2354, -446, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2355, -326, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
2356, -411, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2357, -372, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2358, -324, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2359, -285, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2360, -242, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2361, -189, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
2362, -84, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2363, -105, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2364, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2365, -26, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2366, 19, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2367, 59, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
2368, 103, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2369, 143, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2370, 190, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2371, 222, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 105, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 
2372, 242, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2373, 904, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2374, 371, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 
2375, 419, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2376, 437, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
2377, 479, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2378, 517, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2379, 553, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2380, 594, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
2381, 637, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 
2382, 672, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2383, 727, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2384, 744, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2385, 880, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2386, 815, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
2387, 849, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2388, 883, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2389, 918, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
2390, 956, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2391, 983, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
2392, 1082, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2393, 1071, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 
2394, 1074, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2395, 1106, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2396, 1129, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2397, 1155, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2398, 1178, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
2399, 1205, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 
2400, 1232, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
2401, 1247, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2402, 1276, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2403, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2404, 1311, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 
2405, 1336, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2406, 1353, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2407, 1370, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2408, 1389, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2409, 1405, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
2410, 1673, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2411, 1435, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2412, 1440, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2413, 1544, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2414, 1465, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 
2415, 1466, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2416, 1495, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2417, 1484, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2418, 1489, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2419, 1493, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2420, 1482, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2421, 1503, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2422, 1495, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2423, 1498, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2424, 1518, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2425, 1495, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2426, 1583, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
2427, 1485, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
2428, 1675, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 106, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
2429, 1488, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 
2430, 1462, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
2431, 1456, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
2432, 1458, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2433, 1428, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
2434, 1446, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
