Groups:
AD9226_0_BITS[11..0] =, AD9226_0_BITS[11], AD9226_0_BITS[10], AD9226_0_BITS[9], AD9226_0_BITS[8], AD9226_0_BITS[7], AD9226_0_BITS[6], AD9226_0_BITS[5], AD9226_0_BITS[4], AD9226_0_BITS[3], AD9226_0_BITS[2], AD9226_0_BITS[1], AD9226_0_BITS[0],  signed decimal
AD9226_1_BITS[11..0] =, AD9226_1_BITS[11], AD9226_1_BITS[10], AD9226_1_BITS[9], AD9226_1_BITS[8], AD9226_1_BITS[7], AD9226_1_BITS[6], AD9226_1_BITS[5], AD9226_1_BITS[4], AD9226_1_BITS[3], AD9226_1_BITS[2], AD9226_1_BITS[1], AD9226_1_BITS[0],  signed decimal

Data:
time unit: s, AD9226_0_BITS[11..0], AD9226_0_BITS[11], AD9226_0_BITS[10], AD9226_0_BITS[9], AD9226_0_BITS[8], AD9226_0_BITS[7], AD9226_0_BITS[6], AD9226_0_BITS[5], AD9226_0_BITS[4], AD9226_0_BITS[3], AD9226_0_BITS[2], AD9226_0_BITS[1], AD9226_0_BITS[0], AD9226_1_BITS[11..0], AD9226_1_BITS[11], AD9226_1_BITS[10], AD9226_1_BITS[9], AD9226_1_BITS[8], AD9226_1_BITS[7], AD9226_1_BITS[6], AD9226_1_BITS[5], AD9226_1_BITS[4], AD9226_1_BITS[3], AD9226_1_BITS[2], AD9226_1_BITS[1], AD9226_1_BITS[0], 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
590, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -736, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
591, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -758, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
592, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -818, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
593, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -864, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
594, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -901, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 
595, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, -944, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
596, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1007, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 
597, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, -1037, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 
598, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -1047, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
599, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -1106, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 
600, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -1123, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 
601, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, -1188, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
602, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1222, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
603, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, -1268, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
604, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -1284, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
605, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, -1335, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 
606, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, -1374, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 
607, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, -1404, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
608, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -1423, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
609, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -1483, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 
610, 312, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, -1459, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 
611, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -1544, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
612, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, -1568, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
613, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1606, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 
614, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -1519, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 
615, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -1670, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
616, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, -1703, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 
617, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -1717, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
618, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1802, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
619, 312, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, -1787, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
620, 312, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, -1905, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 
621, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, -1827, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
622, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -1857, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 
623, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, -1876, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 
624, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -1901, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 
625, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, -1914, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 
626, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -1935, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
627, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, -1969, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
628, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, -1921, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 
629, 312, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, -2002, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
630, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, -2021, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 
631, 312, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, -2007, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 
632, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -1772, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
633, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, -2039, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
634, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
635, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
636, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
637, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
638, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
639, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
640, 312, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
641, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
642, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
643, 313, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
644, 315, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
645, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
646, 312, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
647, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
648, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
649, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
650, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
651, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, -2003, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 
652, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
653, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
654, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
655, 305, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
656, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
657, 314, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, -2048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
658, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -2045, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
659, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -2024, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
660, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, -2030, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
661, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -1997, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
662, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -2011, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 
663, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, -1983, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 
664, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, -1974, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
665, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -1947, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 
666, 312, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, -1925, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 
667, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -1911, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 
668, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -1891, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 
669, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1705, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
670, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -1862, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 
671, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -1834, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
672, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -1787, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
673, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -1760, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
674, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -1746, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
675, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1710, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
676, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -1678, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 
677, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, -1657, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
678, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -1620, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 
679, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, -1586, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
680, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -1560, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
681, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -1524, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
682, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -1473, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
683, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -1454, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 
684, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -1422, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
685, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, -1391, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 
686, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, -1339, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
687, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, -1020, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
688, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -1253, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 
689, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -1231, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 
690, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -1192, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 
691, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -1158, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
692, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -1078, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
693, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -1091, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 
694, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -1049, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 
695, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -1013, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
696, 312, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, -973, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
697, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -929, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
698, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -875, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 
699, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -839, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 
700, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -803, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
701, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -759, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
702, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -655, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 
703, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, -671, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 
704, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -619, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 
705, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -586, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 
706, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -549, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 
707, 312, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, -500, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
708, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -454, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 
709, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -417, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
710, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -368, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 
711, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, -321, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 
712, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -288, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
713, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -239, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
714, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -180, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 
715, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, -138, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 
716, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, -125, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 
717, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, -61, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 
718, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, -20, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
719, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 19, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 
720, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 67, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 
721, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
722, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 143, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 
723, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 191, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 
724, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 293, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 
725, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 277, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 
726, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
727, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 382, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 
728, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 389, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 
729, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 427, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 
730, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 472, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
731, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 512, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
732, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 549, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 
733, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 584, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
734, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 617, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 
735, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 652, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
736, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 669, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 
737, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 778, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
738, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 759, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
739, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 779, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 
740, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 809, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
741, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 848, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
742, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1345, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 
743, 312, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 925, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 
744, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 960, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
745, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1029, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
746, 312, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 998, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
747, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1001, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
748, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1035, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
749, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1057, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 
